"alpha_0^0","alpha_1^0","alpha_1^1","alpha_2^0","alpha_2^1","alpha_2^2","radiation flux density","u_0^0","u_1^0","u_1^1","u_2^0","u_2^1","u_2^2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1433,0.0006439,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-4.1452e-13,-3.5932e-13,3.3333e-05,-1.7865e-13,3.3333e-05,1,0.184,0,-0.816,0
-1.1433,0.0006439,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-5.7203e-14,-4.3986e-13,3.3333e-05,-1.0347e-13,3.3333e-05,1,0.186,0,-0.814,0
-1.1433,0.0006439,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,1.8831e-13,-4.4679e-13,3.3333e-05,-3.0556e-14,3.3333e-05,1,0.188,0,-0.812,0
-1.1433,0.00064389,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,2.0147e-13,-3.0076e-13,3.3333e-05,3.7635e-14,3.3333e-05,1,0.19,0,-0.81,0
-1.1433,0.00064388,0.0042394,-0.0028723,0.0043534,-0.0013941,0.00031416,0.0001,2.1462e-13,-1.5473e-13,3.3333e-05,1.0583e-13,3.3333e-05,1,0.192,0,-0.808,0
-1.1433,0.00064386,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,2.029e-13,6.0203e-14,3.3333e-05,9.2276e-14,3.3333e-05,1,0.194,0,-0.806,0
-1.1433,0.00064385,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,1.7922e-13,3.0829e-13,3.3333e-05,3.9393e-14,3.3333e-05,1,0.196,0,-0.804,0
-1.1433,0.00064384,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,8.6192e-14,6.3918e-13,3.3333e-05,-2.9136e-14,3.3333e-05,1,0.198,0,-0.802,0
-1.1433,0.00064383,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-1.5094e-13,1.1422e-12,3.3333e-05,-1.3017e-13,3.3333e-05,1,0.2,0,-0.8,0
-1.1433,0.00064382,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-3.8807e-13,1.6451e-12,3.3333e-05,-2.3121e-13,3.3333e-05,1,0.202,0,-0.798,0
-1.1433,0.00064383,0.0042395,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-5.9703e-13,1.8291e-12,3.3333e-05,-2.9239e-13,3.3333e-05,1,0.204,0,-0.796,0
-1.1433,0.00064384,0.0042395,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-7.9242e-13,1.8596e-12,3.3333e-05,-3.3439e-13,3.3333e-05,1,0.206,0,-0.794,0
